id,order_id,product_id,variant_id,name,title,vendor,price,quantity,sku,total_discount,_fivetran_synced
234,106,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0,2025-07-19 10:00:00
235,106,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
236,106,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
237,106,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,14.71,2025-07-19 10:00:00
238,107,2,4,30ml,30ml,Belle & Glow,32.99,1,BG-SERUM-30ML,0,2025-07-19 10:00:00
239,107,17,27,Light Brown,Light Brown,Belle & Glow,14.99,2,BG-BROW-LIGHT,0,2025-07-19 10:00:00
240,108,7,13,Warm Tones,Warm Tones,Belle & Glow,34.99,1,BG-EYES-WARM,0,2025-07-19 10:00:00
241,108,20,31,15ml,15ml,Belle & Glow,38.99,1,BG-EYE-15ML,0,2025-07-19 10:00:00
242,108,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,0,2025-07-19 10:00:00
243,108,17,27,Light Brown,Light Brown,Belle & Glow,14.99,2,BG-BROW-LIGHT,5.74,2025-07-19 10:00:00
244,109,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
245,109,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,11.14,2025-07-19 10:00:00
246,110,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,11.15,2025-07-19 10:00:00
247,111,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
248,111,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,2,BG-GLOSS-CLEAR,0.75,2025-07-19 10:00:00
249,112,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
250,112,5,11,Brown,Brown,Belle & Glow,15.99,1,BG-MASC-BROWN,4.92,2025-07-19 10:00:00
251,113,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,3.04,2025-07-19 10:00:00
252,113,21,33,Pink Shimmer,Pink Shimmer,Belle & Glow,13.99,1,BG-GLOSS-PINK,0.78,2025-07-19 10:00:00
253,114,22,34,75ml,75ml,Belle & Glow,23.99,1,BG-MASK-75ML,0,2025-07-19 10:00:00
254,114,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,4.11,2025-07-19 10:00:00
255,115,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
256,115,1,3,Dark,Dark,Belle & Glow,24.99,1,BG-FOUND-DARK,19.7,2025-07-19 10:00:00
257,116,15,25,Pearl Shine,Pearl Shine,Belle & Glow,21.99,1,BG-HIGH-PEARL,0,2025-07-19 10:00:00
258,117,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
259,117,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
260,117,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,7.31,2025-07-19 10:00:00
261,118,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
262,118,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
263,118,11,19,Peach Glow,Peach Glow,Belle & Glow,16.99,1,BG-BLUSH-PEACH,7.71,2025-07-19 10:00:00
264,119,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
265,119,13,21,Black,Black,Belle & Glow,12.99,2,BG-LINER-BLACK,0,2025-07-19 10:00:00
266,120,27,40,100ml,100ml,Belle & Glow,98.99,1,BG-FRAG-100ML,83.21,2025-07-19 10:00:00
267,121,27,39,50ml,50ml,Belle & Glow,68.99,1,BG-FRAG-50ML,0,2025-07-19 10:00:00
268,121,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,2,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
269,122,23,35,30ml,30ml,Belle & Glow,19.99,1,BG-PRIM-30ML,3.74,2025-07-19 10:00:00
270,123,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
271,123,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
272,123,13,22,Brown,Brown,Belle & Glow,12.99,1,BG-LINER-BROWN,9.8,2025-07-19 10:00:00
273,124,26,38,Single Tool,Single Tool,Belle & Glow,16.99,1,BG-JADE-SINGLE,0,2025-07-19 10:00:00
274,125,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
275,125,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
276,126,27,40,100ml,100ml,Belle & Glow,98.99,1,BG-FRAG-100ML,0,2025-07-19 10:00:00
277,126,11,19,Peach Glow,Peach Glow,Belle & Glow,16.99,2,BG-BLUSH-PEACH,9.35,2025-07-19 10:00:00
278,127,1,1,Light,Light,Belle & Glow,24.99,1,BG-FOUND-LIGHT,8.25,2025-07-19 10:00:00
279,128,7,13,Warm Tones,Warm Tones,Belle & Glow,34.99,1,BG-EYES-WARM,0,2025-07-19 10:00:00
280,128,1,1,Light,Light,Belle & Glow,24.99,1,BG-FOUND-LIGHT,0,2025-07-19 10:00:00
281,128,11,19,Peach Glow,Peach Glow,Belle & Glow,16.99,1,BG-BLUSH-PEACH,1.64,2025-07-19 10:00:00
282,129,18,29,400ml,400ml,Belle & Glow,18.99,1,BG-MIC-400ML,1.97,2025-07-19 10:00:00
283,130,7,13,Warm Tones,Warm Tones,Belle & Glow,34.99,1,BG-EYES-WARM,19.24,2025-07-19 10:00:00
284,131,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
285,131,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
286,131,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
287,131,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
288,132,6,12,150ml,150ml,Belle & Glow,22.99,1,BG-CLEAN-150ML,0,2025-07-19 10:00:00
289,132,24,36,30ml,30ml,Belle & Glow,41.99,1,BG-ROSE-30ML,0,2025-07-19 10:00:00
290,132,20,31,15ml,15ml,Belle & Glow,38.99,1,BG-EYE-15ML,0,2025-07-19 10:00:00
291,132,18,29,400ml,400ml,Belle & Glow,18.99,1,BG-MIC-400ML,0,2025-07-19 10:00:00
292,133,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
293,133,1,1,Light,Light,Belle & Glow,24.99,1,BG-FOUND-LIGHT,0,2025-07-19 10:00:00
294,133,1,3,Dark,Dark,Belle & Glow,24.99,1,BG-FOUND-DARK,0,2025-07-19 10:00:00
295,134,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
296,134,1,1,Light,Light,Belle & Glow,24.99,1,BG-FOUND-LIGHT,10.7,2025-07-19 10:00:00
297,135,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
298,135,30,43,50ml,50ml,Belle & Glow,14.99,2,BG-HAND-50ML,5.14,2025-07-19 10:00:00
299,136,6,12,150ml,150ml,Belle & Glow,22.99,1,BG-CLEAN-150ML,0,2025-07-19 10:00:00
300,136,30,43,50ml,50ml,Belle & Glow,14.99,2,BG-HAND-50ML,8.12,2025-07-19 10:00:00
301,137,1,1,Light,Light,Belle & Glow,24.99,1,BG-FOUND-LIGHT,0,2025-07-19 10:00:00
302,137,1,3,Dark,Dark,Belle & Glow,24.99,1,BG-FOUND-DARK,0,2025-07-19 10:00:00
303,138,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
304,138,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
305,138,1,3,Dark,Dark,Belle & Glow,24.99,1,BG-FOUND-DARK,15.76,2025-07-19 10:00:00
306,139,2,4,30ml,30ml,Belle & Glow,32.99,1,BG-SERUM-30ML,0,2025-07-19 10:00:00
307,139,2,5,50ml,50ml,Belle & Glow,45.99,1,BG-SERUM-50ML,0,2025-07-19 10:00:00
308,139,11,19,Peach Glow,Peach Glow,Belle & Glow,16.99,1,BG-BLUSH-PEACH,0,2025-07-19 10:00:00
309,140,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
310,140,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
311,140,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
312,140,1,2,Medium,Medium,Belle & Glow,24.99,1,BG-FOUND-MED,0.34,2025-07-19 10:00:00
313,141,2,5,50ml,50ml,Belle & Glow,45.99,1,BG-SERUM-50ML,0,2025-07-19 10:00:00
314,141,6,12,150ml,150ml,Belle & Glow,22.99,1,BG-CLEAN-150ML,3.49,2025-07-19 10:00:00
315,142,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
316,142,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
317,142,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
318,142,19,30,100ml,100ml,Belle & Glow,24.99,1,BG-SET-100ML,11.77,2025-07-19 10:00:00
319,143,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,1.53,2025-07-19 10:00:00
320,144,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
321,144,21,33,Pink Shimmer,Pink Shimmer,Belle & Glow,13.99,1,BG-GLOSS-PINK,0,2025-07-19 10:00:00
322,145,25,37,12 Piece Set,12 Piece Set,Belle & Glow,59.99,1,BG-BRUSH-12PC,0,2025-07-19 10:00:00
323,145,1,3,Dark,Dark,Belle & Glow,24.99,2,BG-FOUND-DARK,0,2025-07-19 10:00:00
324,146,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
325,146,11,19,Peach Glow,Peach Glow,Belle & Glow,16.99,1,BG-BLUSH-PEACH,0,2025-07-19 10:00:00
326,147,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
327,147,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
328,147,19,30,100ml,100ml,Belle & Glow,24.99,1,BG-SET-100ML,0,2025-07-19 10:00:00
329,148,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
330,148,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
331,148,15,25,Pearl Shine,Pearl Shine,Belle & Glow,21.99,1,BG-HIGH-PEARL,0,2025-07-19 10:00:00
332,149,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
333,149,3,6,Red Berry,Red Berry,Belle & Glow,18.99,2,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
334,150,10,17,30ml,30ml,Belle & Glow,48.99,1,BG-RET-30ML,0,2025-07-19 10:00:00
335,150,22,34,75ml,75ml,Belle & Glow,23.99,2,BG-MASK-75ML,0,2025-07-19 10:00:00
336,151,19,30,100ml,100ml,Belle & Glow,24.99,1,BG-SET-100ML,4.78,2025-07-19 10:00:00
337,152,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
338,152,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
339,153,22,34,75ml,75ml,Belle & Glow,23.99,1,BG-MASK-75ML,0,2025-07-19 10:00:00
340,153,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
341,153,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0,2025-07-19 10:00:00
342,153,29,42,Professional,Professional,Belle & Glow,22.99,1,BG-CURL-PROF,5.38,2025-07-19 10:00:00
343,154,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0.53,2025-07-19 10:00:00
344,154,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
345,154,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
346,154,3,7,Rose Pink,Rose Pink,Belle & Glow,18.99,1,BG-LIP-ROSEPINK,10.97,2025-07-19 10:00:00
347,155,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
348,155,14,23,50ml,50ml,Belle & Glow,29.99,1,BG-SPF-50ML,14.31,2025-07-19 10:00:00
349,156,11,19,Peach Glow,Peach Glow,Belle & Glow,16.99,1,BG-BLUSH-PEACH,1.63,2025-07-19 10:00:00
350,157,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
351,157,30,43,50ml,50ml,Belle & Glow,14.99,1,BG-HAND-50ML,0,2025-07-19 10:00:00
352,158,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,2,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
353,159,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
354,159,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,16.73,2025-07-19 10:00:00
355,160,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
356,160,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
357,160,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
358,160,23,35,30ml,30ml,Belle & Glow,19.99,1,BG-PRIM-30ML,0.69,2025-07-19 10:00:00
359,161,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
360,161,3,8,Deep Plum,Deep Plum,Belle & Glow,18.99,1,BG-LIP-PLUM,15.09,2025-07-19 10:00:00
361,162,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
362,162,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
363,162,13,22,Brown,Brown,Belle & Glow,12.99,2,BG-LINER-BROWN,9.42,2025-07-19 10:00:00
364,163,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,0,2025-07-19 10:00:00
365,164,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
366,164,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
367,165,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
368,165,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
369,166,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
370,166,13,22,Brown,Brown,Belle & Glow,12.99,2,BG-LINER-BROWN,6.04,2025-07-19 10:00:00
371,167,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
372,167,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,4.39,2025-07-19 10:00:00
373,168,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0,2025-07-19 10:00:00
374,168,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,2,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
375,169,20,31,15ml,15ml,Belle & Glow,38.99,1,BG-EYE-15ML,0,2025-07-19 10:00:00
376,169,5,10,Black,Black,Belle & Glow,15.99,2,BG-MASC-BLACK,0.69,2025-07-19 10:00:00
377,170,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
378,170,1,3,Dark,Dark,Belle & Glow,24.99,1,BG-FOUND-DARK,11.26,2025-07-19 10:00:00
379,171,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
380,171,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,0,2025-07-19 10:00:00
381,171,16,26,30ml,30ml,Belle & Glow,28.99,1,BG-NIAC-30ML,0.34,2025-07-19 10:00:00
382,172,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
383,172,17,28,Dark Brown,Dark Brown,Belle & Glow,14.99,1,BG-BROW-DARK,6.24,2025-07-19 10:00:00
384,173,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
385,173,22,34,75ml,75ml,Belle & Glow,23.99,1,BG-MASK-75ML,16.55,2025-07-19 10:00:00
386,174,21,33,Pink Shimmer,Pink Shimmer,Belle & Glow,13.99,1,BG-GLOSS-PINK,0,2025-07-19 10:00:00
387,175,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
388,175,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
389,175,30,43,50ml,50ml,Belle & Glow,14.99,1,BG-HAND-50ML,2.22,2025-07-19 10:00:00
390,176,3,8,Deep Plum,Deep Plum,Belle & Glow,18.99,1,BG-LIP-PLUM,0,2025-07-19 10:00:00
391,177,17,27,Light Brown,Light Brown,Belle & Glow,14.99,2,BG-BROW-LIGHT,0,2025-07-19 10:00:00
392,178,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
393,178,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
394,178,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
395,178,29,42,Professional,Professional,Belle & Glow,22.99,1,BG-CURL-PROF,15.78,2025-07-19 10:00:00
396,179,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
397,180,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
398,180,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
399,181,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
400,181,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
401,182,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
402,182,1,2,Medium,Medium,Belle & Glow,24.99,1,BG-FOUND-MED,17.98,2025-07-19 10:00:00
403,183,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
404,183,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
405,183,13,22,Brown,Brown,Belle & Glow,12.99,1,BG-LINER-BROWN,0,2025-07-19 10:00:00
406,184,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
407,184,30,43,50ml,50ml,Belle & Glow,14.99,1,BG-HAND-50ML,7.83,2025-07-19 10:00:00
408,185,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
409,185,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
410,185,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,13.31,2025-07-19 10:00:00
411,186,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
412,186,23,35,30ml,30ml,Belle & Glow,19.99,1,BG-PRIM-30ML,12.16,2025-07-19 10:00:00
413,187,9,16,Complete Kit,Complete Kit,Belle & Glow,28.99,1,BG-CONT-KIT,0,2025-07-19 10:00:00
414,187,20,31,15ml,15ml,Belle & Glow,38.99,1,BG-EYE-15ML,1.16,2025-07-19 10:00:00
415,188,22,34,75ml,75ml,Belle & Glow,23.99,1,BG-MASK-75ML,0,2025-07-19 10:00:00
416,188,3,8,Deep Plum,Deep Plum,Belle & Glow,18.99,2,BG-LIP-PLUM,0,2025-07-19 10:00:00
417,189,14,23,50ml,50ml,Belle & Glow,29.99,1,BG-SPF-50ML,3.8,2025-07-19 10:00:00
418,189,24,36,30ml,30ml,Belle & Glow,41.99,1,BG-ROSE-30ML,0,2025-07-19 10:00:00
419,189,7,13,Warm Tones,Warm Tones,Belle & Glow,34.99,1,BG-EYES-WARM,0,2025-07-19 10:00:00
420,189,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,2,BG-GLOSS-CLEAR,3.81,2025-07-19 10:00:00
421,190,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
422,190,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
423,191,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0,2025-07-19 10:00:00
424,191,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
425,192,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
426,193,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
427,193,17,28,Dark Brown,Dark Brown,Belle & Glow,14.99,1,BG-BROW-DARK,10.91,2025-07-19 10:00:00
428,194,15,24,Golden Glow,Golden Glow,Belle & Glow,21.99,1,BG-HIGH-GOLD,0,2025-07-19 10:00:00
429,195,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
430,195,22,34,75ml,75ml,Belle & Glow,23.99,1,BG-MASK-75ML,4.52,2025-07-19 10:00:00
431,196,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
432,196,23,35,30ml,30ml,Belle & Glow,19.99,1,BG-PRIM-30ML,6.35,2025-07-19 10:00:00
433,197,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
434,197,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
435,197,3,7,Rose Pink,Rose Pink,Belle & Glow,18.99,1,BG-LIP-ROSEPINK,15.82,2025-07-19 10:00:00
436,198,30,43,50ml,50ml,Belle & Glow,14.99,1,BG-HAND-50ML,0,2025-07-19 10:00:00
437,199,22,34,75ml,75ml,Belle & Glow,23.99,1,BG-MASK-75ML,0,2025-07-19 10:00:00
438,199,2,4,30ml,30ml,Belle & Glow,32.99,1,BG-SERUM-30ML,0,2025-07-19 10:00:00
439,199,2,5,50ml,50ml,Belle & Glow,45.99,1,BG-SERUM-50ML,7.63,2025-07-19 10:00:00
440,199,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,2,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
441,200,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,0,2025-07-19 10:00:00
442,200,1,1,Light,Light,Belle & Glow,24.99,1,BG-FOUND-LIGHT,9.04,2025-07-19 10:00:00
443,201,7,13,Warm Tones,Warm Tones,Belle & Glow,34.99,1,BG-EYES-WARM,0,2025-07-19 10:00:00
444,201,7,13,Warm Tones,Warm Tones,Belle & Glow,34.99,1,BG-EYES-WARM,0,2025-07-19 10:00:00
445,201,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
446,201,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,2,BG-GLOSS-CLEAR,0,2025-07-19 10:00:00
447,202,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,0,2025-07-19 10:00:00
448,202,5,10,Black,Black,Belle & Glow,15.99,1,BG-MASC-BLACK,0,2025-07-19 10:00:00
449,202,21,32,Clear Shine,Clear Shine,Belle & Glow,13.99,1,BG-GLOSS-CLEAR,1.62,2025-07-19 10:00:00
450,203,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
451,203,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
452,203,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
453,203,3,7,Rose Pink,Rose Pink,Belle & Glow,18.99,1,BG-LIP-ROSEPINK,17.25,2025-07-19 10:00:00
454,204,6,12,150ml,150ml,Belle & Glow,22.99,1,BG-CLEAN-150ML,0,2025-07-19 10:00:00
455,204,8,15,100ml,100ml,Belle & Glow,19.99,1,BG-SCRUB-100ML,0,2025-07-19 10:00:00
456,205,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
457,205,17,27,Light Brown,Light Brown,Belle & Glow,14.99,1,BG-BROW-LIGHT,0,2025-07-19 10:00:00
458,205,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
459,205,11,18,Coral Rose,Coral Rose,Belle & Glow,16.99,1,BG-BLUSH-CORAL,9.16,2025-07-19 10:00:00
460,206,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
461,206,3,7,Rose Pink,Rose Pink,Belle & Glow,18.99,1,BG-LIP-ROSEPINK,8.12,2025-07-19 10:00:00
462,207,12,20,200ml,200ml,Belle & Glow,26.99,1,BG-TONER-200ML,0,2025-07-19 10:00:00
463,207,28,41,250ml,250ml,Belle & Glow,26.99,1,BG-LOTION-250ML,13.35,2025-07-19 10:00:00
464,208,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
465,208,13,21,Black,Black,Belle & Glow,12.99,1,BG-LINER-BLACK,0,2025-07-19 10:00:00
466,209,3,6,Red Berry,Red Berry,Belle & Glow,18.99,1,BG-LIP-REDBERRY,0,2025-07-19 10:00:00
467,209,15,25,Pearl Shine,Pearl Shine,Belle & Glow,21.99,1,BG-HIGH-PEARL,3.05,2025-07-19 10:00:00
